filename,regnet_y_800mf,regnet_x_16gf,vgg13,vgg19,ViTB32,EfficientNetV2_l,EfficientNetb2,DenseNet169,regnet_x_800mf,ViTH14,EfficientNetb5,DenseNet121,ViTL16,Inception_v3,MNASNet0_5,vgg16_bn,ConvNeXt_large,MaxVit,wide_resnet101_2,swin_v2_b,shufflenet_v2_x0_5,vgg13_bn,EfficientNetb1,swin_s,EfficientNetb6,swin_t,vgg11_bn,regnet_y_16gf,MNASNet0_75,squeezenet1_0,resnet152,ConvNeXt_small,shufflenet_v2_x1_5,MNASNet1_3,swin_v2_s,ConvNeXt_base,resnext101_32x8d,vgg19_bn,regnet_x_8gf,swin_b,regnet_x_1_6gf,EfficientNetb4,regnet_x_400mf,resnet18,resnext50_32x4d,resnet50,regnet_y_32gf,resnext101_64x4d,EfficientNetb3,EfficientNetV2_m,EfficientNetV2_s,resnet34,MobileNet_v3_large,AlexNet,MobileNet_V2,regnet_y_1_6gf,regnet_y_400mf,swin_v2_t,wide_resnet50_2,shufflenet_v2_x1_0,ConvNeXt_tiny,resnet101,regnet_x_32gf,DenseNet201,vgg16,ViTB16,MNASNet1_0,regnet_x_3_2gf,regnet_y_8gf,EfficientNetb7,squeezenet1_1,regnet_y_128gf,MobileNet_v3_small,DenseNet161,GoogLeNet,EfficientNetb0,regnet_y_3_2gf,vgg11,shufflenet_v2_x2_0,ViTL32
n01440764_449.JPEG,3.439,2.313,1.012,0.418,2.681,7.754,6.185,0.911,0.432,0.444,3.715,0.946,9.834,8.399,0.733,0.379,6.682,7.362,1.839,4.795,0.566,0.567,2.542,2.052,7.136,0.977,0.697,8.049,0.08,0.586,2.057,2.484,0.61,0.552,4.782,5.472,1.497,0.969,2.837,4.116,1.065,4.009,0.73,0.574,2.17,1.057,6.865,0.888,5.242,7.996,6.229,0.978,0.755,1.222,0.585,6.203,1.819,4.315,1.336,0.734,0.856,1.887,2.45,1.01,0.483,0.553,0.46,2.352,7.91,5.467,0.962,1.219,1.214,1.132,0.816,2.539,6.319,0.833,1.245,3.389
n01440764_4490.JPEG,7.845,2.227,0.527,0.413,4.199,6.727,11.468,4.562,0.283,1.272,0.735,3.633,10.714,11.512,0.257,0.433,6.843,8.752,1.013,5.058,0.08,2.357,7.908,4.5,6.857,3.08,0.88,10.452,0.166,0.887,0.802,4.375,0.388,0.326,3.509,3.55,0.593,0.099,1.078,4.699,0.517,9.916,0.225,0.082,0.789,0.372,6.008,0.458,9.194,9.32,9.857,0.744,5.557,2.918,0.229,6.267,5.42,2.844,0.446,0.164,1.483,0.932,1.057,3.666,0.401,0.307,0.398,0.555,8.984,0.707,0.385,5.578,0.291,3.879,1.798,3.682,8.774,0.468,0.917,6.006
n01440764_4506.JPEG,1.414,2.242,0.809,0.436,0.524,2.48,1.616,1.667,0.885,1.527,1.381,0.853,8.064,3.561,1.146,0.416,5.313,6.315,4.961,3.418,1.556,2.373,4.177,5.606,1.543,3.836,0.663,9.426,0.325,3.957,3.823,3.883,0.508,0.666,3.998,6.545,3.816,0.285,1.59,5.58,0.419,7.544,0.44,1.476,2.965,2.353,6.727,3.432,6.367,8.254,9.188,2.205,2.611,4.668,0.428,4.948,1.428,2.632,1.737,4.183,0.382,3.327,3.564,0.927,0.616,0.276,0.91,2.65,4.299,0.685,2.451,8.032,1.882,4.156,2.519,1.492,5.852,4.584,2.006,1.001
n01440764_451.JPEG,3.534,4.307,1.325,0.714,5.22,2.98,5.295,1.296,0.97,1.594,1.285,1.107,9.656,1.788,2.914,2.48,1.831,8.444,4.881,5.712,0.5,1.366,2.992,5.765,3.105,4.778,2.639,10.611,0.574,0.601,4.732,6.308,1.843,1.304,5.575,6.011,5.596,5.28,4.769,5.961,0.542,8.739,1.105,0.919,5.181,2.214,7.743,3.915,5.932,8.234,8.849,0.677,2.23,0.569,0.846,5.502,5.43,7.142,3.42,2.7,3.711,4.687,5.568,5.454,0.653,0.886,1.037,3.345,8.419,1.611,0.611,1.594,0.816,3.662,2.757,1.224,6.786,0.471,4.705,1.679
n01440764_4510.JPEG,8.6,2.872,1.145,2.441,4.843,8.106,10.063,4.75,0.676,0.635,10.197,5.391,10.864,11.513,0.175,2.125,8.551,7.633,2.976,6.323,0.243,2.425,10.327,6.476,10.916,2.389,2.48,10.944,0.738,0.195,2.367,4.763,0.923,1.283,5.748,5.497,1.504,2.962,2.817,7.487,0.78,8.543,1.341,1.288,3.04,2.472,12.376,1.379,9.784,8.645,9.544,2.08,7.466,1.098,2.133,8.777,6.316,5.241,2.29,0.716,0.813,2.856,2.943,2.559,2.408,0.273,0.563,2.012,9.68,11.408,0.261,6.846,3.911,4.591,5.767,5.817,8.417,1.435,2.413,6.398
n01440764_4512.JPEG,7.804,3.862,1.327,1.731,6.916,9.074,9.528,5.092,0.591,0.874,9.999,6.259,10.912,11.513,0.121,0.796,1.472,8.87,3.526,1.44,1.396,1.335,7.317,0.87,11.512,2.072,0.576,10.739,0.38,0.361,2.966,2.229,0.897,0.419,2.818,6.189,3.707,2.402,4.074,2.691,1.548,8.456,0.71,0.51,4.044,1.635,9.909,2.159,8.346,8.94,9.16,0.56,6.797,0.713,0.978,8.748,6.304,4.168,3.333,0.736,0.225,3.575,3.371,3.369,0.818,0.655,1.932,2.815,9.835,10.656,0.154,2.079,5.014,5.704,6.208,1.806,9.442,0.535,0.656,6.097
n01440764_4517.JPEG,9.643,4.477,7.044,9.22,11.21,7.948,9.926,4.467,1.141,0.759,11.045,6.467,10.882,11.513,0.32,8.585,5.276,8.29,4.288,8.465,0.254,9.275,9.103,3.497,11.383,5.675,8.598,11.213,1.429,0.542,4.527,6.405,2.731,3.579,5.629,6.951,3.962,8.134,4.926,6.849,2.41,8.909,1.832,6.632,4.788,4.019,12.516,3.359,9.674,9.005,10.121,6.634,7.879,0.281,2.499,8.75,8.185,7.14,4.105,5.682,4.042,4.533,4.587,5.518,7.124,2.367,5.708,3.395,10.934,10.572,0.415,8.736,11.509,5.118,5.096,9.127,9.963,6.038,1.472,7.163
n01440764_4540.JPEG,9.946,5.118,1.43,1.114,10.332,4.692,8.379,5.71,1.926,1.31,1.385,6.742,11.241,2.556,0.32,2.041,8.052,7.631,5.074,2.586,0.418,3.066,9.387,6.3,4.627,5.665,1.144,10.535,0.953,0.614,4.042,6.806,1.042,2.6,3.376,5.261,3.044,6.957,3.329,7.818,3.084,9.11,0.786,0.372,4.216,1.854,8.899,3.099,9.477,9.099,9.545,2.042,7.532,1.151,1.097,8.509,7.844,4.148,3.011,0.269,1.255,4.762,4.595,6.816,1.286,0.481,0.35,4.387,10.257,3.897,0.775,1.052,8.384,3.36,6.724,6.216,9.744,0.77,0.456,7.099
n01440764_4557.JPEG,4.834,6.494,0.184,0.629,8.553,0.718,1.405,4.366,0.771,1.035,8.164,4.876,8.523,10.353,0.324,0.947,0.86,4.719,6.195,5.628,2.143,0.547,2.716,4.596,6.556,2.66,0.625,9.526,3.013,0.484,7.412,1.677,1.05,1.112,5.545,6.943,5.866,1.61,6.706,6.361,3.273,7.59,2.75,0.845,5.943,4.658,5.836,4.436,6.494,7.077,7.545,0.533,1.653,4.545,2.767,7.607,1.663,6.635,4.576,3.975,4.58,6.001,6.237,2.238,0.718,1.182,0.28,5.113,8.054,2.516,0.451,0.971,0.553,0.935,2.442,3.671,7.285,0.26,7.732,5.215
n01440764_4562.JPEG,8.202,2.917,1.559,0.811,9.581,5.978,10.149,5.661,1.061,0.37,10.116,4.078,5.025,11.512,0.557,1.997,6.25,7.764,3.955,5.778,1.177,4.615,8.554,5.309,8.784,4.938,3.889,7.671,1.789,0.819,3.449,5.862,1.841,2.353,5.299,6.294,2.809,4.517,4.083,6.155,2.279,9.028,1.235,1.64,4.254,3.026,6.545,2.935,8.842,8.725,8.652,2.294,8.146,2.107,2.839,8.055,6.665,6.727,3.531,3.954,1.656,3.665,2.884,4.731,0.718,0.074,0.904,4.039,9.084,10.242,1.873,2.006,4.704,5.217,5.793,5.822,8.57,0.581,1.136,4.888
n01440764_4565.JPEG,10.884,3.638,1.477,3.194,10.152,7.697,10.044,6.59,2.127,0.208,9.821,6.288,10.45,1.265,0.44,5.623,9.244,8.243,3.141,5.861,0.237,4.502,10.535,7.759,8.727,5.691,2.786,10.258,1.856,0.243,3.738,6.291,2.549,2.192,5.776,6.492,1.973,7.948,4.035,7.52,2.099,9.179,2.73,2.89,3.256,3.971,9.022,2.784,8.599,8.838,9.363,4.927,6.994,0.323,1.812,7.019,7.374,5.874,2.961,0.767,5.461,3.846,3.485,6.081,3.223,0.214,3.218,3.49,10.187,9.532,0.99,6.797,6.736,5.259,5.183,7.521,9.82,1.99,0.772,3.911
n01440764_4566.JPEG,8.785,9.598,2.592,5.289,8.229,9.3,10.873,11.513,5.362,0.527,11.426,11.512,10.626,11.513,2.968,6.144,3.737,9.159,9.295,5.446,2.153,4.062,10.229,4.695,12.305,3.429,2.529,10.964,4.093,0.471,10.343,7.68,6.487,5.218,7.035,7.824,7.648,7.053,10.22,2.108,5.98,13.532,5.576,1.645,10.681,8.058,10.149,7.237,12.355,8.231,10.082,11.506,6.805,0.568,4.4,8.021,6.929,6.633,6.718,5.187,7.779,10.559,7.618,11.512,2.025,0.778,1.078,10.127,10.808,11.402,0.564,7.582,5.121,11.512,10.399,8.045,9.58,0.969,0.543,5.944
n01440764_457.JPEG,7.911,6.895,7.659,3.456,6.412,7.008,9.671,5.904,3.11,1.148,10.136,7.281,11.326,11.513,0.28,6.43,2.601,7.292,5.992,5.182,2.299,5.124,9.054,1.25,10.691,3.133,2.574,11.266,2.644,1.04,6.369,2.049,5.061,4.468,4.695,5.356,5.226,6.186,7.154,5.199,4.544,10.123,4.071,2.709,6.587,5.432,11.921,5.195,9.97,8.614,9.255,3.167,8.393,0.463,3.887,8.528,7.481,6.657,5.43,3.49,0.431,7.531,6.223,4.49,5.619,0.762,1.244,6.507,10.465,9.837,0.543,4.47,7.67,10.082,6.237,5.519,9.628,1.906,3.47,5.477
n01440764_458.JPEG,3.265,5.726,1.271,1.17,1.634,7.057,1.73,11.429,2.751,0.467,3.361,2.608,8.624,11.512,1.77,0.89,5.402,3.723,5.57,5.811,1.792,1.243,3.052,1.471,3.47,4.953,0.929,8.722,1.303,0.385,6.126,6.904,3.148,4.3,5.151,7.127,5.071,1.611,7.472,2.868,1.31,7.094,3.841,2.229,8.754,5.133,4.792,6.4,5.349,2.061,8.825,1.272,1.377,0.229,1.477,3.655,2.147,4.298,4.886,1.42,5.431,4.758,4.45,5.224,2.636,0.966,1.286,7.499,8.68,8.285,3.088,1.353,2.829,5.651,1.441,3.473,4.902,0.558,11.512,3.14
n01440764_459.JPEG,8.837,4.136,5.003,2.245,10.548,9.059,11.27,5.815,1.643,0.878,11.384,7.459,11.324,11.513,0.255,5.773,6.16,4.85,4.392,4.507,3.942,2.801,10.084,6.847,12.327,6.958,1.493,11.211,0.724,2.628,3.947,5.792,1.695,1.415,4.425,6.715,2.921,6.879,4.562,7.324,2.909,9.693,2.606,1.515,4.565,4.895,12.097,2.72,10.347,9,10.174,1.78,7.931,2.852,2.869,7.907,8.16,6.662,3.548,1.445,4.294,3.734,5.077,4.753,0.992,0.568,2.625,3.756,10.664,11.429,0.737,5.403,11.509,7.129,10.455,10.52,9.474,1.651,0.728,5.895
n01440764_4597.JPEG,0.347,0.239,0.532,0.448,0.765,0.286,0.739,1.173,0.216,0.232,8.592,0.345,8.696,1.042,0.177,0.186,0.328,2.51,0.428,0.396,0.795,0.19,1.231,0.541,0.78,0.387,0.325,0.647,0.273,0.415,0.301,0.845,0.543,0.885,0.62,0.578,0.218,0.31,0.265,2.192,0.528,0.275,0.63,0.264,0.691,0.359,1.073,0.625,0.802,6.319,1.844,0.664,0.252,0.624,0.357,0.369,0.567,0.66,0.564,3.454,0.35,0.212,0.238,1.022,0.225,0.356,0.152,0.522,0.545,0.834,0.386,0.452,0.533,0.24,0.384,0.592,0.468,0.213,0.537,0.512
n01440764_4611.JPEG,6.958,3.686,0.769,1.182,8.038,8.414,8.124,4.34,1.485,0.996,11.451,1.947,6.593,11.513,0.86,2.082,4.565,7.661,3.7,6.825,1.2,0.611,6.787,6.037,12.157,4.383,1.252,9.338,0.941,1.972,3.237,6.009,1.582,2.525,4.972,6.926,2.862,3.07,3.79,6.287,1.087,7.746,2.04,0.658,3.959,2.462,10.173,3.267,8.088,8.679,9.5,2.066,5.836,0.572,1.819,8.179,6.135,6.405,2.768,1.7,3.761,3.578,4.496,2.334,0.71,0.259,0.926,2.89,7.989,11.199,3.058,7.985,7.843,4.019,10.484,4.226,6.867,0.498,0.132,3.766
n01440764_4613.JPEG,7.107,3.985,1.69,2.472,6.083,9.748,7.465,3.452,0.523,1.061,1.114,2.698,11.281,6.856,0.313,0.7,8.042,7.648,3.679,7.472,0.913,1.074,6.986,6.572,4.078,5.22,0.839,8.498,0.382,0.142,3.09,7.144,0.652,1.29,7.525,7.187,2.528,2.155,4.205,8.671,1.264,8.849,2.039,0.2,3.607,1.728,1.82,2.323,9.472,9.17,10.165,0.578,5.631,7.663,2.408,7.566,6.009,5.198,2.985,0.695,3.169,2.858,3.001,2.98,0.7,1.423,0.232,2.287,7.52,2.962,1.129,1.419,6.123,4.429,3.73,5.711,7.661,1.46,0.563,1.073
n01440764_4616.JPEG,6.492,3.411,0.287,0.489,7.414,7.842,3.268,1.645,1.384,0.41,10.564,5.041,11.066,11.513,0.394,0.652,9.118,9.067,2.838,4.589,0.866,0.745,7.354,2.015,8.175,2.26,0.946,10.417,1.258,1.044,2.43,5.123,2.734,1.22,5.308,7.152,1.814,0.831,3.509,4.64,1.646,7.056,0.938,2.073,2.855,2.566,7.491,1.303,8.596,8.858,8.884,0.833,7.135,0.673,2.773,6.34,7.165,5.265,2.727,0.461,0.551,1.751,3.911,2.845,1.061,0.277,0.333,2.677,7.681,9.883,0.766,5.489,7.866,2.541,4.624,1.662,9.015,0.163,0.833,4.775
n01440764_4669.JPEG,3.6,3.683,0.672,0.845,6.255,5.424,6.475,3.291,1.382,1.389,5.742,3.112,9.265,11.512,0.444,0.693,1.215,6.356,4.74,5.449,0.09,2.275,5.653,1.473,6.515,2.974,1.766,9.597,0.785,0.657,5.211,0.887,0.5,1.106,2.939,2.68,2.603,1.725,4.326,4.436,1.7,7.759,1.528,0.903,5.314,3.452,7.351,2.299,6.231,7.407,8.074,0.429,2.458,0.172,0.588,6.377,5.134,4.953,2.707,3.094,0.507,4.841,5.326,2.72,0.82,0.688,1.181,5.259,10.004,5.008,0.248,1.476,7.708,4.18,4.288,4.68,8.858,0.802,3.144,4.56
n01440764_467.JPEG,7.769,3.503,1.015,1.563,5.609,1.12,8.844,1.341,0.758,1.744,5.576,1.61,9.043,11.513,0.288,0.387,0.494,5.112,3.673,2.346,0.861,0.693,8.886,1.436,1.704,2.27,0.197,10.326,0.149,0.202,4.688,0.169,1.083,1.675,0.988,4.417,2.915,0.654,4.117,4.852,1.313,8.378,0.687,0.71,4.124,2.38,6.854,3.207,9.374,8.03,9.408,0.711,3.265,5.466,0.925,8.639,8.419,2.088,2.843,0.518,0.106,4.144,4.252,0.852,1.453,0.86,1.423,2.529,8.22,1.31,0.05,0.375,4.771,1.762,5.111,2.836,9.803,2.745,1.296,4.576
n01440764_4681.JPEG,10.362,5.394,0.897,0.571,8.215,6.487,10.97,7.233,0.967,0.891,5.036,6.42,11.333,4.529,0.322,1.805,8.065,9.945,5.971,7.323,0.458,0.736,9.895,7.723,7.7,7.063,0.835,10.492,0.924,0.345,5.825,6.872,1.775,1.267,6.591,7.833,4.207,3.95,5.03,8.134,1.397,8.321,2.368,0.797,4.736,3.883,11.23,4.371,9.551,9.056,10.242,4.507,8.529,0.198,1.876,8.104,7.821,6.437,4.98,0.549,4.288,5.312,6.531,5.336,0.422,0.219,1.015,4.399,9.875,5.702,0.592,5.767,5.457,6.445,6.096,7.87,10.172,0.862,0.898,7.763
n01440764_4688.JPEG,3.919,0.71,0.283,1.781,1.197,0.407,3.041,0.561,0.693,1.11,6.032,0.355,1.049,3.723,0.398,1.097,0.269,0.87,0.686,0.709,0.46,0.782,2.902,0.902,2.171,2.211,0.495,0.977,0.808,0.762,0.354,0.298,1.318,0.766,1.13,2.31,0.844,0.337,0.318,1.134,0.801,1.313,1.179,1.165,0.838,0.575,0.557,0.459,3.297,3.033,3.399,0.873,3.028,0.919,0.837,1.676,4.516,1.544,0.789,2.402,0.115,0.454,0.539,0.901,0.88,0.11,0.999,0.865,0.819,4.512,0.256,3.06,1.415,0.758,3.816,2.867,1.512,0.577,0.616,1.02
n01440764_4726.JPEG,5.347,3.837,0.451,0.327,1.571,0.923,1.627,0.696,0.888,0.448,2.14,0.627,6.357,1.132,0.886,0.926,4.966,2.861,2.057,8.082,0.414,0.529,2.071,5.62,1.933,1.977,1.076,1.223,0.864,0.331,0.866,5.444,1.567,0.803,6.936,7.378,5.584,0.142,3.462,8.956,1.977,6.15,0.257,0.344,3.452,1.863,1.153,0.853,8.362,5.6,4.672,0.93,0.774,0.714,0.464,0.888,2.643,5.028,3.116,0.366,0.288,1.262,1.361,2.923,0.411,0.776,0.77,4.984,3.432,1.158,0.219,0.361,1.393,1.684,1.708,0.505,2.549,0.953,1.044,0.533
n01440764_4737.JPEG,7.116,3.636,0.677,0.737,8.867,10.118,8.512,4.93,0.969,0.607,10.571,8.03,9.154,11.513,0.349,2.551,9.233,8.223,3.363,5.823,0.699,1.405,8.611,2.402,10.335,3.965,0.882,8.38,2.654,0.629,3.353,4.292,1.473,2.223,4.52,6.802,3.215,2.769,3.78,3.927,3.486,8.322,1.788,3.184,3.706,3.542,9.627,2.088,10.068,8.826,7.804,4.617,7.606,0.977,1.677,7.949,7.584,5.491,3.094,5.413,2.983,3.059,3.206,4.027,1.44,2.508,3.063,1.976,8.194,7.695,0.646,8.498,10.867,4.923,10.124,5.452,9.144,0.758,1.186,11.24
n01440764_4744.JPEG,7.896,4.237,1.712,4.597,11.271,8.503,9.834,5.82,1.575,0.17,9.762,7.476,10.881,11.513,0.522,5.341,6.046,8.313,4.415,5.922,1.06,4.092,9.466,3.495,10.897,5.559,4.938,11.104,1.748,2.242,4.59,7.346,2.441,3.387,5.646,7.191,2.753,5.069,4.766,5.387,2.552,8.907,2.113,0.97,5.006,3.555,9.007,2.386,9.852,9.037,9.415,4.886,9.587,0.936,1.576,8.557,8.191,5.978,3.415,3.699,2.166,4.478,4.085,5.461,2.092,0.278,6.289,3.794,9.437,10.472,2.493,5.862,9.311,5.246,3.676,6.122,9.845,1.253,1.838,6.014
n01440764_4804.JPEG,1.349,0.497,0.853,0.747,0.528,1.697,2.179,0.383,0.537,0.409,0.476,0.379,4.424,5.607,0.15,0.539,0.373,6.09,0.348,4.278,0.333,0.482,3.133,2.789,1.939,2.62,0.774,1.751,0.147,0.213,0.759,0.704,0.872,0.188,2.956,0.857,0.648,0.698,0.707,2.33,1.084,1.246,0.526,0.564,1.192,0.741,0.574,0.482,3.004,2.446,1.805,0.375,0.777,0.24,0.289,5.397,2.446,2.149,0.927,0.983,0.111,0.486,1.891,2.601,0.714,1.508,0.488,1.582,3.627,0.979,0.355,0.457,2.214,1.174,1.662,0.817,3.47,1.441,1.06,2.698
n01440764_485.JPEG,7.572,4.053,1.791,1.3,10.379,8.901,10.229,5.438,1.093,1.876,11.125,5.949,10.751,11.513,0.773,2.694,7.069,7.324,4.443,6.234,2.901,3.058,7.115,3.018,11.246,3.771,2.89,10.868,1.869,0.413,4.087,3.958,3.09,2.417,4.739,5.941,2.759,2.073,4.603,4.091,2.119,8.25,2.399,1.969,3.832,3.637,7.88,3.197,9.846,8.66,9.307,1.879,7.244,1.558,1.972,8.823,5.96,6.489,3.699,0.531,2.882,4.756,4.144,5.3,1.353,0.728,0.791,1.93,9.032,11.236,3.744,6.411,10.652,5.352,11.494,6.532,9.624,0.653,1.877,4.918
n01440764_4852.JPEG,4.777,1.453,1.635,0.503,2.73,1.548,1.452,0.495,0.516,1.963,8.369,0.31,7.965,3.168,0.086,0.89,6.842,8.191,0.933,5.457,0.763,0.205,1.447,2.368,5.631,2.307,0.457,6.419,0.24,0.468,1.896,6.023,0.456,0.649,4.434,4.296,1.364,0.741,3.851,1.675,1.391,3.945,0.385,0.394,2.362,1.083,0.824,1.456,6.748,8.613,7.634,0.505,1.249,2.995,0.277,6.159,0.783,3.332,1.183,1.703,0.551,1.477,1.844,0.852,0.588,0.439,0.165,4.062,7.806,7.14,0.425,2.265,0.792,2.13,0.541,0.699,6.257,0.331,0.427,2.02
n01440764_490.JPEG,8.191,6.009,1.692,0.756,10.775,8.299,4.863,3.446,3.157,0.485,7.449,3.996,11.332,3.885,0.374,1.03,7.461,9.653,4.058,8.133,1.205,0.686,7.799,9.365,7.709,9.528,0.373,11.25,0.656,0.358,2.885,9.26,0.436,0.874,7.716,10.117,2.684,0.577,5.499,10.316,4.17,10.162,0.965,1.28,5.587,2.849,10.149,3.598,11.061,8.705,10.299,0.705,6.458,1.087,1.128,8.968,8.155,8.441,3.419,1.269,3.829,4.951,5.439,3.587,2.255,0.482,0.604,4.404,9.735,9.328,0.631,7.491,0.614,6.04,3.635,2.215,8.983,0.571,1.092,4.665
n01440764_4903.JPEG,7.245,3.381,1.219,0.826,5.297,7.758,7.628,0.966,0.498,0.99,10.576,3.999,10.053,10.511,1.208,1.177,9.399,8.857,2.355,7.397,0.898,1.115,7.217,5.817,8.335,4.55,0.392,8.821,0.684,1.684,1.538,6.521,0.783,0.285,6.367,6.882,1.581,0.847,3.132,6.721,0.723,8.085,1.916,6.178,2.392,2.88,8.353,1.851,8.798,9.368,9.002,0.622,8.504,6.462,1.193,6.996,7.833,5.334,2.747,0.858,3.182,3.101,3.255,5.248,4.337,1.812,2.216,1.936,8.595,8.189,2.145,5.043,8.567,4.395,3.932,6.618,9.103,3.077,0.733,7.757
n01440764_4906.JPEG,7.212,7.458,1.548,1.618,10.476,9.205,9.264,11.458,2.652,1.363,11.439,10.254,10.919,11.513,0.452,3.986,6.82,9.285,7.111,2.272,2.566,5.193,9.841,3.743,12.56,3.744,1.713,9.902,3.057,1.248,6.682,5.791,2.851,4.489,4.152,6.396,5.933,3.642,6.681,2.937,4.675,9.252,4.167,1.459,7.277,5.461,11.15,4.32,10.291,8.346,9.486,5.065,6.858,1.938,4.41,7.314,6.944,5.182,5.533,0.785,5.19,7.838,6.659,10.982,4.562,3.33,1.904,7.042,9.916,11.42,0.296,6.469,0.594,7.638,7.778,6.063,6.465,2.519,7.263,5.74
n01440764_4913.JPEG,8.569,2.777,0.312,0.665,10.345,7.948,10.495,4.857,0.353,0.57,11.445,7.031,10.896,11.513,0.423,1.907,9.379,10.062,2.652,5.728,0.308,0.699,9.59,6.46,6.589,4.044,1.558,10.239,0.779,1.289,2.039,4.69,0.275,0.287,3.684,5.393,0.546,1.879,2.248,7.528,0.605,8.788,0.372,3.727,1.502,1.181,7.515,0.642,10.356,9.145,9.978,1.752,7.906,5.011,1.285,6.596,4.821,3.54,0.699,3.729,3.078,2.033,1.694,1.172,1.368,1.788,4.242,1.822,9.317,11.257,0.999,1.288,6.518,3.566,11.505,1.431,9.321,0.499,0.506,4.215
n01440764_4934.JPEG,6.369,3.029,1.844,0.858,7.267,7.288,9.245,5.982,0.919,0.7,11.464,4.419,9.857,11.512,0.455,2.345,0.817,2.237,3.196,2.618,0.758,4.812,7.221,0.981,11.804,3.178,2.377,8.079,0.976,0.567,2.875,3.799,2.5,2.978,2.036,5.493,2.494,1.794,3.516,2.428,2.519,7.864,1.857,1.126,3.92,2.768,7.95,2.481,8.743,8.81,8.951,3.596,6.729,0.827,2.771,6.088,4.999,3.428,2.921,2.424,0.048,3.575,4.112,4.121,1.044,0.682,1.099,2.367,7.528,10.194,0.415,4.758,6.832,4.896,7.41,5.631,8.035,1.92,1.282,4.962
n01440764_4937.JPEG,7.948,3.411,1.348,3.915,5.324,4.984,10.057,0.851,0.691,1.715,2.686,4.528,7.276,11.499,0.202,0.54,1.029,6.807,1.83,3.339,1.548,2.127,7.983,3.769,1.871,2.683,1.075,9.307,0.36,1.044,1.317,3.569,1.043,1.844,3.528,5.018,2.687,1.74,2.15,5.277,0.512,7.4,0.536,3.944,3.378,2.574,8.429,2.885,6.624,9.04,10.419,4.778,6.308,1.342,1.432,8.554,4.85,4.134,2.381,1.406,0.108,2.801,3.145,2.468,0.323,0.365,3.685,2.221,7.984,0.743,0.159,5.145,4.117,1.951,3.373,1.443,6.15,1.711,0.822,0.845
n01440764_4942.JPEG,7.768,3.996,2.633,2.307,6.461,6.02,4.275,4.86,2.644,0.277,11.474,5.43,5.994,11.513,1.108,4.028,2.53,6.854,3.878,3.141,0.839,3.87,6.117,2.969,9.251,5.595,1.798,7.045,2.412,1.435,3.522,5.012,2.321,3.671,0.874,5.149,2.888,7.665,5.493,2.99,3.07,5.958,1.834,1.483,4.162,2.701,5.134,2.859,6.834,6.767,7.402,3.622,5.743,2.16,3.8,7.088,5.747,7.168,2.482,3.493,3.594,3.257,2.071,5.163,0.953,0.457,2.819,3.705,5.707,7.873,1.972,4.884,4.8,4.656,4.41,4.331,6.469,0.878,1.932,7.721
n01440764_4962.JPEG,0.747,2.313,0.761,0.522,0.459,0.941,3.411,1.494,0.335,0.674,1.021,0.278,1.113,1.605,0.561,0.332,0.822,0.58,3.93,2.9,1.091,0.433,0.69,0.58,7.904,0.305,0.439,1.041,0.728,0.242,2.644,1.912,0.667,0.691,1.604,2.879,0.496,0.349,1.995,0.883,0.583,2.185,0.293,0.281,2.179,0.816,0.844,2.414,2.091,6.342,1.553,0.591,1.013,0.485,0.698,0.74,1.097,0.244,0.53,0.5,0.665,3.156,5.458,0.643,0.498,0.247,0.604,5.754,1.749,6.593,0.16,0.328,0.676,0.434,0.342,0.395,0.802,0.128,1,0.659
n01440764_4965.JPEG,0.511,0.48,0.783,0.106,0.917,1.667,1.286,0.802,0.128,0.54,3.666,0.77,1.082,3.32,0.231,0.487,1.296,3.079,0.241,0.604,0.482,0.391,1.538,0.097,0.596,0.192,0.559,4.875,0.152,0.792,0.301,0.622,0.207,0.138,0.43,0.931,0.165,0.362,0.314,0.114,0.281,2.112,0.433,0.325,0.455,0.215,2.803,0.141,2.009,4.244,4.255,0.44,1.396,0.387,0.388,1.334,1.071,0.501,0.363,0.283,0.129,0.225,0.464,0.644,0.1,0.579,0.365,0.443,2.491,2.644,0.718,2.632,1.038,1.161,0.835,1.15,1.409,0.613,0.557,3.919
n01440764_4979.JPEG,7.286,3.284,2.68,3.376,10.581,7.681,10.31,4.59,0.564,0.317,11.459,2.126,11.154,11.512,0.531,5.53,7.12,7.998,3.558,7.071,0.645,6.523,6.998,6.894,8.466,4.375,2.989,9.908,0.516,0.652,2.744,5.648,0.97,0.752,5.005,6.65,2.431,5.084,3.508,7.878,1.935,8.247,0.936,1.408,2.636,1.627,10.228,2.853,9.155,9.523,9.958,1.704,7.802,0.672,1.353,7.286,6.972,6.099,2.647,2.191,3.967,4.174,2.905,3.663,2.903,0.972,1.102,2.327,10.197,9.194,0.374,5.987,5.016,4,0.747,6.028,9.633,3.104,0.454,6.626
